FM;KD_JENIS_TRANSAKSI;FG_PENGGANTI;NOMOR_FAKTUR;MASA_PAJAK;TAHUN_PAJAK;TANGGAL_FAKTUR;NPWP;NAMA;ALAMAT_LENGKAP;JUMLAH_DPP;JUMLAH_PPN;JUMLAH_PPNBM;IS_CREDITABLE;BRANCH;PAJAK_LINE_ID;AKUN_BEBAN;INVOICE_NUMBER;MATA_UANG
FM;01;0;0032148867505;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336949;;;IDR
FM;01;0;0032148867499;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";324750;32475;0;1;010;4336943;;;IDR
FM;01;0;0032148867498;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";649500;64950;0;1;010;4336942;;;IDR
FM;01;0;0032148867494;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336938;;;IDR
FM;01;0;0032148867485;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336929;;;IDR
FM;01;0;0032148867467;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";568750;56875;0;1;010;4336918;;;IDR
FM;01;0;0032148867466;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4336917;;;IDR
FM;01;0;0032148867456;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";455000;45500;0;1;010;4336907;;;IDR
FM;01;0;0032148867450;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4336901;;;IDR
FM;01;0;0032148867444;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";733000;73300;0;1;010;4336895;;;IDR
FM;01;0;0032148867412;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1705000;170500;0;1;010;4336881;;;IDR
FM;01;0;0032148867404;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4336873;;;IDR
FM;01;0;0032148867399;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4336868;;;IDR
FM;01;0;0032148867392;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336861;;;IDR
FM;01;0;0032148867382;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4336851;;;IDR
FM;01;0;0032148867374;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336843;;;IDR
FM;01;0;0032148867360;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336833;;;IDR
FM;01;0;0032148867346;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";923750;92375;0;1;010;4336819;;;IDR
FM;01;0;0032148867344;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4336817;;;IDR
FM;01;0;0032148867321;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";822000;82200;0;1;010;4336794;;;IDR
FM;01;0;0032148867314;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1815500;181550;0;1;010;4336787;;;IDR
FM;01;0;0032148867308;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336781;;;IDR
FM;01;0;0032148867300;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";2157750;215775;0;1;010;4336773;;;IDR
FM;01;0;0032148867294;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";465000;46500;0;1;010;4336767;;;IDR
FM;01;0;0032148867277;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4336754;;;IDR
FM;01;0;0032148867266;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4336743;;;IDR
FM;01;0;0032148867265;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4336742;;;IDR
FM;01;0;0032148867259;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";521000;52100;0;1;010;4336736;;;IDR
FM;01;0;0032148867257;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";359500;35950;0;1;010;4336734;;;IDR
FM;01;0;0032148867253;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";465000;46500;0;1;010;4336730;;;IDR
FM;01;0;0032148867252;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4336729;;;IDR
FM;01;0;0032148867248;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";310000;31000;0;1;010;4336725;;;IDR
FM;01;0;0032148867247;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336724;;;IDR
FM;01;0;0032148867234;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4336713;;;IDR
FM;01;0;0032148867220;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";390750;39075;0;1;010;4336699;;;IDR
FM;01;0;0032148867217;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336696;;;IDR
FM;01;0;0032148867214;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";27500;2750;0;1;010;4336693;;;IDR
FM;01;0;0032148867196;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";757750;75775;0;1;010;4336678;;;IDR
FM;01;0;0032148867185;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";415500;41550;0;1;010;4336667;;;IDR
FM;01;0;0032148867184;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";277000;27700;0;1;010;4336666;;;IDR
FM;01;0;0032148867178;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336660;;;IDR
FM;01;0;0032148867174;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";324750;32475;0;1;010;4336656;;;IDR
FM;01;0;0032148867169;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336651;;;IDR
FM;01;0;0032148867168;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";324750;32475;0;1;010;4336650;;;IDR
FM;01;0;0032148867165;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4336647;;;IDR
FM;01;0;0032148867160;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";521000;52100;0;1;010;4336642;;;IDR
FM;01;0;0032148867122;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";858750;85875;0;1;010;4336608;;;IDR
FM;01;0;0032148867115;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4336601;;;IDR
FM;01;0;0032148867110;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";293500;29350;0;1;010;4336597;;;IDR
FM;01;0;0032148867106;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";366000;36600;0;1;010;4336593;;;IDR
FM;01;0;0032148867105;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";293500;29350;0;1;010;4336592;;;IDR
FM;01;0;0032148867094;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";982500;98250;0;1;010;4336581;;;IDR
FM;01;0;0032148867068;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336556;;;IDR
FM;01;0;0032148867063;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4336551;;;IDR
FM;01;0;0032148867056;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4336544;;;IDR
FM;01;0;0032148867052;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";293500;29350;0;1;010;4336541;;;IDR
FM;01;0;0032148867033;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4336522;;;IDR
FM;01;0;0032148867016;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4336505;;;IDR
FM;01;0;0032148867007;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";2157000;215700;0;1;010;4336496;;;IDR
FM;01;0;0032148867001;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4336490;;;IDR
FM;01;0;0032148866998;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4336487;;;IDR
FM;01;0;0032148866987;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";911750;91175;0;1;010;4336476;;;IDR
FM;01;0;0032148866976;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";41250;4125;0;1;010;4336465;;;IDR
FM;01;0;0032148866975;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1023750;102375;0;1;010;4336464;;;IDR
FM;01;0;0032148866971;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";610000;61000;0;1;010;4336460;;;IDR
FM;01;0;0032148866969;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4336458;;;IDR
FM;01;0;0032148866954;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4336443;;;IDR
FM;01;0;0032148866928;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";589500;58950;0;1;010;4336431;;;IDR
FM;01;0;0032148866884;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4336410;;;IDR
FM;01;0;0032148866882;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4336408;;;IDR
FM;03;0;0062111366409;06;2021;04/05/2021;025936311027000;"PT SIGMA ANDALAN NUSA";"RUKO MEGA GROSIR CEMPAKA MAS BLOK M1 NO. 42-43 , JAKARTA PUSAT";155250000;15525000;0;1;010;4336388;;;IDR
FM;01;0;0052176029136;06;2021;01/06/2021;010000131093000;"PT TELKOM INDONESIA (PERSERO) Tbk";"JL JAPATI NO 1 RT 000 RW 000 SADANG SERANG COBLONG KOTA BANDUNG";1600000;160000;0;1;010;4336387;;;IDR
FM;03;0;0032167104142;06;2021;21/06/2021;024939696058000;"PT JAKARTA TANK TERMINAL";"JL TIMOR RAYA NO.2, TANJUNG PRIOK , JAKARTA UTARA";49883711;4988371;0;1;010;4336377;;;IDR
FM;03;0;0042114690903;06;2021;08/06/2021;315106179042000;"CV RADIPTA DUTA ANUGRAH";"JL. TONGKOL NO.103 RT.004 RW.008, TANJUNG PRIOK , JAKARTA UTARA";79400000;7940000;0;1;010;4336371;;;IDR
FM;01;0;0032148871985;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1840500;184050;0;1;010;4340441;;;IDR
FM;01;0;0032148871968;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4340424;;;IDR
FM;01;0;0032148871954;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4340421;;;IDR
FM;01;0;0032148871932;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";910000;91000;0;1;010;4340399;;;IDR
FM;01;0;0032148871931;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4340398;;;IDR
FM;01;0;0032148871928;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";796250;79625;0;1;010;4340395;;;IDR
FM;01;0;0032148871925;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";310000;31000;0;1;010;4340392;;;IDR
FM;01;0;0032148871914;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";516500;51650;0;1;010;4340381;;;IDR
FM;01;0;0032148871908;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";587000;58700;0;1;010;4340375;;;IDR
FM;01;0;0032148871897;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";392500;39250;0;1;010;4340364;;;IDR
FM;01;0;0032148871894;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";910000;91000;0;1;010;4340361;;;IDR
FM;01;0;0032148871890;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";366000;36600;0;1;010;4340357;;;IDR
FM;01;0;0032148871889;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4340356;;;IDR
FM;01;0;0032148871886;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4340353;;;IDR
FM;01;0;0032148871848;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4340322;;;IDR
FM;01;0;0032148871846;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4340320;;;IDR
FM;01;0;0032148871840;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4340316;;;IDR
FM;01;0;0032148871831;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4340307;;;IDR
FM;01;0;0032148871826;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";865000;86500;0;1;010;4340303;;;IDR
FM;01;0;0032148871813;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4340295;;;IDR
FM;01;0;0032148871804;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4340286;;;IDR
FM;01;0;0032148871781;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";923750;92375;0;1;010;4340263;;;IDR
FM;01;0;0032148871779;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";674250;67425;0;1;010;4340261;;;IDR
FM;01;0;0032148871777;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4340259;;;IDR
FM;01;0;0032148871776;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";582500;58250;0;1;010;4340258;;;IDR
FM;01;0;0032148871774;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4340256;;;IDR
FM;01;0;0032148871773;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";976000;97600;0;1;010;4340255;;;IDR
FM;01;0;0032148871769;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";433000;43300;0;1;010;4340251;;;IDR
FM;01;0;0032148871768;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";324750;32475;0;1;010;4340250;;;IDR
FM;01;0;0032148871746;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4340228;;;IDR
FM;01;0;0032148871741;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4340223;;;IDR
FM;01;0;0032148871727;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4340210;;;IDR
FM;01;0;0032148871717;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";433000;43300;0;1;010;4340201;;;IDR
FM;01;0;0032148871706;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4340192;;;IDR
FM;01;0;0032148871705;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4340191;;;IDR
FM;01;0;0032148871699;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4340185;;;IDR
FM;01;0;0032148871696;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1662000;166200;0;1;010;4340182;;;IDR
FM;01;0;0032148871682;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4340169;;;IDR
FM;01;0;0032148871681;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4340168;;;IDR
FM;01;0;0032148871677;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";541250;54125;0;1;010;4340165;;;IDR
FM;01;0;0032148871660;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";554000;55400;0;1;010;4340149;;;IDR
FM;01;0;0032148871655;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";277000;27700;0;1;010;4340144;;;IDR
FM;01;0;0032148871645;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4340134;;;IDR
FM;01;0;0032148871572;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";521000;52100;0;1;010;4340115;;;IDR
FM;01;0;0032148871547;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1006250;100625;0;1;010;4340092;;;IDR
FM;01;0;0032148871543;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1023750;102375;0;1;010;4340088;;;IDR
FM;01;0;0032148871533;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";541250;54125;0;1;010;4340078;;;IDR
FM;01;0;0032148871506;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";568750;56875;0;1;010;4340055;;;IDR
FM;01;0;0032148871496;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4340046;;;IDR
FM;01;0;0032148871480;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4340031;;;IDR
FM;01;0;0032148871473;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4340025;;;IDR
FM;01;0;0032148871471;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";488000;48800;0;1;010;4340023;;;IDR
FM;01;0;0032148871468;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";440250;44025;0;1;010;4340020;;;IDR
FM;01;0;0032148871456;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";341250;34125;0;1;010;4340010;;;IDR
FM;01;0;0032148871455;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";674250;67425;0;1;010;4340009;;;IDR
FM;01;0;0032148871441;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4339999;;;IDR
FM;01;0;0032148871428;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4339989;;;IDR
FM;01;0;0032148871427;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1797500;179750;0;1;010;4339988;;;IDR
FM;01;0;0032148871422;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";516500;51650;0;1;010;4339983;;;IDR
FM;01;0;0032148871421;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4339982;;;IDR
FM;01;0;0032148871420;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1335750;133575;0;1;010;4339981;;;IDR
FM;01;0;0032148871410;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4339971;;;IDR
FM;01;0;0032148871405;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4339966;;;IDR
FM;01;0;0032148871404;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4339965;;;IDR
FM;01;0;0032148871400;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1182750;118275;0;1;010;4339961;;;IDR
FM;01;0;0032148871393;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4339954;;;IDR
FM;01;0;0032148871390;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1407250;140725;0;1;010;4339951;;;IDR
FM;01;0;0032148871388;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";757750;75775;0;1;010;4339949;;;IDR
FM;01;0;0032148871366;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4339938;;;IDR
FM;01;0;0032148871356;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4339928;;;IDR
FM;01;0;0032148871347;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";516500;51650;0;1;010;4339919;;;IDR
FM;01;0;0032148871327;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4339899;;;IDR
